Record #:  1
Notes :
gain 6 zorye running

12/11/20259:37:55 pm
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
84.470177E-3	5.267429E-3	11.945581E-3	-369.497395E-3	-400.000000E-3	220.662308E-3	104.473019E-3	-400.000000E-3
84.469604E-3	5.285883E-3	11.983061E-3	-369.509125E-3	-400.000000E-3	220.649290E-3	104.454327E-3	-400.000000E-3
84.468651E-3	5.275726E-3	12.003899E-3	-369.493484E-3	-400.000000E-3	220.662260E-3	104.462099E-3	-400.000000E-3
84.465885E-3	5.259752E-3	11.991167E-3	-369.434595E-3	-400.000000E-3	220.720482E-3	104.520702E-3	-400.000000E-3
84.462738E-3	5.252504E-3	12.001038E-3	-369.371939E-3	-400.000000E-3	220.786285E-3	104.589844E-3	-400.000000E-3
84.462881E-3	5.240250E-3	12.018251E-3	-369.337988E-3	-400.000000E-3	220.823002E-3	104.628325E-3	-400.000000E-3
84.465170E-3	5.235147E-3	12.044573E-3	-369.306850E-3	-400.000000E-3	220.853424E-3	104.659605E-3	-400.000000E-3
84.466171E-3	5.229139E-3	12.070990E-3	-369.288349E-3	-400.000000E-3	220.876122E-3	104.677200E-3	-400.000000E-3
84.468079E-3	5.214214E-3	12.067699E-3	-369.305038E-3	-400.000000E-3	220.865679E-3	104.660130E-3	-400.000000E-3
84.471321E-3	5.228758E-3	12.077999E-3	-369.334507E-3	-400.000000E-3	220.834732E-3	104.634809E-3	-400.000000E-3
84.471560E-3	5.214071E-3	12.063265E-3	-369.363499E-3	-400.000000E-3	220.803165E-3	104.606819E-3	-400.000000E-3
84.470654E-3	5.208206E-3	12.032461E-3	-369.387102E-3	-400.000000E-3	220.775080E-3	104.580212E-3	-400.000000E-3
84.470510E-3	5.203104E-3	11.996222E-3	-369.432068E-3	-400.000000E-3	220.724773E-3	104.532623E-3	-400.000000E-3
84.468603E-3	5.196953E-3	11.975193E-3	-369.460440E-3	-400.000000E-3	220.690918E-3	104.502106E-3	-400.000000E-3
84.466600E-3	5.203295E-3	11.956120E-3	-369.475889E-3	-400.000000E-3	220.670271E-3	104.483795E-3	-400.000000E-3
84.466934E-3	5.225229E-3	11.943722E-3	-369.506884E-3	-400.000000E-3	220.634651E-3	104.447556E-3	-400.000000E-3
84.466839E-3	5.211639E-3	11.919403E-3	-369.527769E-3	-400.000000E-3	220.614243E-3	104.423189E-3	-400.000000E-3
84.462309E-3	5.199528E-3	11.905003E-3	-369.538403E-3	-400.000000E-3	220.599937E-3	104.410076E-3	-400.000000E-3
84.460211E-3	5.215597E-3	11.887455E-3	-369.590092E-3	-400.000000E-3	220.536280E-3	104.352093E-3	-400.000000E-3
84.458160E-3	5.209112E-3	11.845636E-3	-369.589710E-3	-400.000000E-3	220.527220E-3	104.343605E-3	-400.000000E-3
84.457207E-3	5.196047E-3	11.832380E-3	-369.536924E-3	-400.000000E-3	220.582867E-3	104.394484E-3	-400.000000E-3
84.459305E-3	5.198193E-3	11.844015E-3	-369.518328E-3	-400.000000E-3	220.601654E-3	104.413652E-3	-400.000000E-3
84.459591E-3	5.184937E-3	11.824894E-3	-369.489145E-3	-400.000000E-3	220.630598E-3	104.443502E-3	-400.000000E-3
84.460974E-3	5.167437E-3	11.787653E-3	-369.485331E-3	-400.000000E-3	220.637465E-3	104.452705E-3	-400.000000E-3
84.460926E-3	5.182791E-3	11.774349E-3	-369.482470E-3	-400.000000E-3	220.646048E-3	104.463243E-3	-400.000000E-3
84.460592E-3	5.180407E-3	11.726189E-3	-369.515610E-3	-400.000000E-3	220.612812E-3	104.428196E-3	-400.000000E-3
84.460402E-3	5.175924E-3	11.710072E-3	-369.515848E-3	-400.000000E-3	220.609522E-3	104.424191E-3	-400.000000E-3
84.459448E-3	5.166578E-3	11.717892E-3	-369.474125E-3	-400.000000E-3	220.650530E-3	104.462337E-3	-400.000000E-3
84.458637E-3	5.184221E-3	11.734152E-3	-369.471121E-3	-400.000000E-3	220.649576E-3	104.457092E-3	-400.000000E-3
84.458685E-3	5.170536E-3	11.731386E-3	-369.464970E-3	-400.000000E-3	220.651436E-3	104.457235E-3	-400.000000E-3
84.458542E-3	5.139112E-3	11.713409E-3	-369.486332E-3	-400.000000E-3	220.630693E-3	104.437065E-3	-400.000000E-3
84.456682E-3	5.131674E-3	11.703777E-3	-369.478750E-3	-400.000000E-3	220.638800E-3	104.447269E-3	-400.000000E-3
84.453869E-3	5.131197E-3	11.708736E-3	-369.489431E-3	-400.000000E-3	220.620012E-3	104.429626E-3	-400.000000E-3
84.449673E-3	5.143023E-3	11.705875E-3	-369.518852E-3	-400.000000E-3	220.576382E-3	104.389048E-3	-400.000000E-3
84.444332E-3	5.158138E-3	11.714649E-3	-369.513321E-3	-400.000000E-3	220.571566E-3	104.380989E-3	-400.000000E-3
84.443998E-3	5.155802E-3	11.715841E-3	-369.492102E-3	-400.000000E-3	220.589113E-3	104.397011E-3	-400.000000E-3
84.442282E-3	5.130959E-3	11.716175E-3	-369.476891E-3	-400.000000E-3	220.602226E-3	104.416704E-3	-400.000000E-3
84.442091E-3	5.109358E-3	11.701155E-3	-369.441462E-3	-400.000000E-3	220.633316E-3	104.453754E-3	-400.000000E-3
84.440804E-3	5.121422E-3	11.703157E-3	-369.397497E-3	-400.000000E-3	220.674706E-3	104.496193E-3	-400.000000E-3
84.440422E-3	5.132580E-3	11.698246E-3	-369.397211E-3	-400.000000E-3	220.675993E-3	104.500389E-3	-400.000000E-3
84.439039E-3	5.134439E-3	11.688852E-3	-369.386768E-3	-400.000000E-3	220.686960E-3	104.515457E-3	-400.000000E-3
84.435987E-3	5.131197E-3	11.681890E-3	-369.375038E-3	-400.000000E-3	220.698547E-3	104.535198E-3	-400.000000E-3
84.434843E-3	5.120468E-3	11.668396E-3	-369.394159E-3	-400.000000E-3	220.677805E-3	104.520512E-3	-400.000000E-3
84.435272E-3	5.125141E-3	11.649418E-3	-369.447184E-3	-400.000000E-3	220.624733E-3	104.470444E-3	-400.000000E-3
84.439421E-3	5.146074E-3	11.647797E-3	-369.479418E-3	-400.000000E-3	220.591021E-3	104.437733E-3	-400.000000E-3
84.444714E-3	5.152512E-3	11.631250E-3	-369.477558E-3	-400.000000E-3	220.587873E-3	104.436207E-3	-400.000000E-3
84.447193E-3	5.167580E-3	11.610603E-3	-369.490099E-3	-400.000000E-3	220.572281E-3	104.417515E-3	-400.000000E-3
84.446573E-3	5.165195E-3	11.569452E-3	-369.520235E-3	-400.000000E-3	220.538378E-3	104.385662E-3	-400.000000E-3
84.444475E-3	5.151701E-3	11.506224E-3	-369.548750E-3	-400.000000E-3	220.506573E-3	104.351473E-3	-400.000000E-3
84.442663E-3	5.165529E-3	11.474657E-3	-369.578457E-3	-400.000000E-3	220.472479E-3	104.308987E-3	-400.000000E-3
84.440422E-3	5.169535E-3	11.411333E-3	-369.629478E-3	-400.000000E-3	220.417786E-3	104.249620E-3	-400.000000E-3
84.441090E-3	5.198765E-3	11.337709E-3	-369.646835E-3	-400.000000E-3	220.393229E-3	104.224968E-3	-400.000000E-3
84.438848E-3	5.197954E-3	11.273050E-3	-369.663668E-3	-400.000000E-3	220.370817E-3	104.201984E-3	-400.000000E-3
84.437799E-3	5.204344E-3	11.291361E-3	-369.657516E-3	-400.000000E-3	220.371056E-3	104.206371E-3	-400.000000E-3
84.435749E-3	5.216360E-3	11.374998E-3	-369.621134E-3	-400.000000E-3	220.404625E-3	104.244328E-3	-400.000000E-3
84.433460E-3	5.227041E-3	11.499357E-3	-369.582844E-3	-400.000000E-3	220.440388E-3	104.290962E-3	-400.000000E-3
84.433222E-3	5.263710E-3	11.697674E-3	-369.510078E-3	-400.000000E-3	220.506144E-3	104.365063E-3	-400.000000E-3
84.433985E-3	5.323076E-3	11.949444E-3	-369.397926E-3	-400.000000E-3	220.607185E-3	104.468870E-3	-400.000000E-3
84.434319E-3	5.364847E-3	12.238932E-3	-369.243097E-3	-400.000000E-3	220.753145E-3	104.615498E-3	-400.000000E-3
84.434462E-3	5.405760E-3	12.513208E-3	-369.121075E-3	-400.000000E-3	220.865679E-3	104.730034E-3	-400.000000E-3
84.432888E-3	5.417919E-3	12.716007E-3	-368.994045E-3	-400.000000E-3	220.988894E-3	104.848051E-3	-400.000000E-3
84.434462E-3	5.459929E-3	12.917376E-3	-368.853331E-3	-400.000000E-3	221.122694E-3	104.980278E-3	-400.000000E-3
84.435654E-3	5.445004E-3	13.028002E-3	-368.739462E-3	-400.000000E-3	221.233082E-3	105.088854E-3	-400.000000E-3
84.436226E-3	5.403519E-3	12.870836E-3	-368.785238E-3	-400.000000E-3	221.184397E-3	105.032778E-3	-400.000000E-3
84.436321E-3	5.331516E-3	12.638903E-3	-368.877029E-3	-400.000000E-3	221.082783E-3	104.931068E-3	-400.000000E-3
84.435940E-3	5.223513E-3	12.455940E-3	-368.901443E-3	-400.000000E-3	221.054363E-3	104.902029E-3	-400.000000E-3
84.434223E-3	5.069447E-3	12.272549E-3	-368.916607E-3	-400.000000E-3	221.039438E-3	104.883575E-3	-400.000000E-3
84.431648E-3	4.959726E-3	12.138033E-3	-368.930769E-3	-400.000000E-3	221.026850E-3	104.872322E-3	-400.000000E-3
84.430838E-3	4.875422E-3	11.980581E-3	-368.962812E-3	-400.000000E-3	220.992374E-3	104.839230E-3	-400.000000E-3
84.431553E-3	4.887199E-3	11.900520E-3	-368.997335E-3	-400.000000E-3	220.956755E-3	104.800034E-3	-400.000000E-3
84.431696E-3	4.948187E-3	11.890173E-3	-369.044256E-3	-400.000000E-3	220.907307E-3	104.749537E-3	-400.000000E-3
84.429407E-3	4.972458E-3	11.889267E-3	-369.058657E-3	-400.000000E-3	220.889091E-3	104.730320E-3	-400.000000E-3
84.426832E-3	5.051994E-3	11.868429E-3	-369.081450E-3	-400.000000E-3	220.862770E-3	104.702044E-3	-400.000000E-3
84.424639E-3	5.125666E-3	11.800146E-3	-369.150209E-3	-400.000000E-3	220.783186E-3	104.622412E-3	-400.000000E-3
84.423733E-3	5.186081E-3	11.717749E-3	-369.219255E-3	-400.000000E-3	220.709467E-3	104.547215E-3	-400.000000E-3
84.422445E-3	5.203533E-3	11.657333E-3	-369.246340E-3	-400.000000E-3	220.678568E-3	104.517603E-3	-400.000000E-3
84.422445E-3	5.214024E-3	11.599159E-3	-369.244051E-3	-400.000000E-3	220.672560E-3	104.519796E-3	-400.000000E-3
84.423256E-3	5.220604E-3	11.566973E-3	-369.253826E-3	-400.000000E-3	220.653582E-3	104.505301E-3	-400.000000E-3
84.419870E-3	5.229473E-3	11.562872E-3	-369.274282E-3	-400.000000E-3	220.622826E-3	104.472542E-3	-400.000000E-3
84.418201E-3	5.192614E-3	11.576319E-3	-369.272804E-3	-400.000000E-3	220.613384E-3	104.456425E-3	-400.000000E-3
84.419727E-3	5.165005E-3	11.588001E-3	-369.268847E-3	-400.000000E-3	220.615435E-3	104.454088E-3	-400.000000E-3
84.418344E-3	5.171299E-3	11.612701E-3	-369.226789E-3	-400.000000E-3	220.650387E-3	104.494762E-3	-400.000000E-3
84.414482E-3	5.158615E-3	11.604023E-3	-369.220352E-3	-400.000000E-3	220.647383E-3	104.493093E-3	-400.000000E-3
84.412956E-3	5.163956E-3	11.610889E-3	-369.224167E-3	-400.000000E-3	220.643473E-3	104.481125E-3	-400.000000E-3
84.409809E-3	5.172157E-3	11.605692E-3	-369.230461E-3	-400.000000E-3	220.643806E-3	104.474020E-3	-400.000000E-3
84.409428E-3	5.146837E-3	11.588717E-3	-369.212961E-3	-400.000000E-3	220.664406E-3	104.486275E-3	-400.000000E-3
84.410000E-3	5.150604E-3	11.576080E-3	-369.211054E-3	-400.000000E-3	220.663786E-3	104.484749E-3	-400.000000E-3
84.406757E-3	5.183744E-3	11.575747E-3	-369.223499E-3	-400.000000E-3	220.648575E-3	104.472828E-3	-400.000000E-3
84.402943E-3	5.141115E-3	11.552477E-3	-369.224024E-3	-400.000000E-3	220.643568E-3	104.471445E-3	-400.000000E-3
84.401560E-3	5.126381E-3	11.545467E-3	-369.200659E-3	-400.000000E-3	220.668840E-3	104.498339E-3	-400.000000E-3
84.398603E-3	5.136681E-3	11.578512E-3	-369.188833E-3	-400.000000E-3	220.685625E-3	104.511309E-3	-400.000000E-3
84.396315E-3	5.138063E-3	11.605167E-3	-369.212961E-3	-400.000000E-3	220.660591E-3	104.485941E-3	-400.000000E-3
84.395123E-3	5.142021E-3	11.612463E-3	-369.228458E-3	-400.000000E-3	220.636845E-3	104.465628E-3	-400.000000E-3
84.394503E-3	5.160475E-3	11.623430E-3	-369.204855E-3	-400.000000E-3	220.652866E-3	104.482174E-3	-400.000000E-3
84.392023E-3	5.162954E-3	11.639404E-3	-369.181919E-3	-400.000000E-3	220.673132E-3	104.501009E-3	-400.000000E-3
84.389496E-3	5.158949E-3	11.635590E-3	-369.175434E-3	-400.000000E-3	220.676804E-3	104.500294E-3	-400.000000E-3
84.387589E-3	5.171728E-3	11.627483E-3	-369.168949E-3	-400.000000E-3	220.677376E-3	104.500818E-3	-400.000000E-3
84.387207E-3	5.159998E-3	11.623573E-3	-369.142056E-3	-400.000000E-3	220.702696E-3	104.526567E-3	-400.000000E-3
84.389544E-3	5.156946E-3	11.628914E-3	-369.153023E-3	-400.000000E-3	220.694685E-3	104.514074E-3	-400.000000E-3
84.388256E-3	5.160999E-3	11.639690E-3	-369.142580E-3	-400.000000E-3	220.700693E-3	104.523706E-3	-400.000000E-3
84.386969E-3	5.151272E-3	11.664534E-3	-369.152975E-3	-400.000000E-3	220.681238E-3	104.508781E-3	-400.000000E-3
84.384966E-3	5.163336E-3	11.671591E-3	-369.194221E-3	-400.000000E-3	220.631409E-3	104.462194E-3	-400.000000E-3
84.383774E-3	5.155993E-3	11.667538E-3	-369.165707E-3	-400.000000E-3	220.652628E-3	104.486561E-3	-400.000000E-3
84.382915E-3	5.178976E-3	11.662197E-3	-369.132233E-3	-400.000000E-3	220.681906E-3	104.517317E-3	-400.000000E-3
84.382105E-3	5.186129E-3	11.680079E-3	-369.095659E-3	-400.000000E-3	220.712948E-3	104.552126E-3	-400.000000E-3
84.381485E-3	5.182266E-3	11.694574E-3	-369.075012E-3	-400.000000E-3	220.728827E-3	104.570436E-3	-400.000000E-3
84.377098E-3	5.208254E-3	11.702347E-3	-369.070721E-3	-400.000000E-3	220.730495E-3	104.580069E-3	-400.000000E-3
84.372807E-3	5.222988E-3	11.711788E-3	-369.059181E-3	-400.000000E-3	220.738935E-3	104.587698E-3	-400.000000E-3
84.371805E-3	5.207920E-3	11.713886E-3	-369.059849E-3	-400.000000E-3	220.729542E-3	104.575396E-3	-400.000000E-3
84.371233E-3	5.226660E-3	11.721563E-3	-369.048309E-3	-400.000000E-3	220.738554E-3	104.583263E-3	-400.000000E-3
84.371281E-3	5.221510E-3	11.724186E-3	-369.041443E-3	-400.000000E-3	220.744181E-3	104.583406E-3	-400.000000E-3
84.371519E-3	5.220413E-3	11.735392E-3	-369.049788E-3	-400.000000E-3	220.725250E-3	104.565859E-3	-400.000000E-3
84.369898E-3	5.219793E-3	11.750841E-3	-369.041157E-3	-400.000000E-3	220.727634E-3	104.570055E-3	-400.000000E-3
84.367800E-3	5.222702E-3	11.758709E-3	-369.009304E-3	-400.000000E-3	220.751810E-3	104.593706E-3	-400.000000E-3
84.365606E-3	5.223656E-3	11.762857E-3	-368.987131E-3	-400.000000E-3	220.765305E-3	104.606199E-3	-400.000000E-3
84.366798E-3	5.227709E-3	11.768818E-3	-369.002581E-3	-400.000000E-3	220.739746E-3	104.580545E-3	-400.000000E-3
84.367752E-3	5.259943E-3	11.799622E-3	-368.983126E-3	-400.000000E-3	220.753002E-3	104.595423E-3	-400.000000E-3
84.368467E-3	5.270720E-3	11.817884E-3	-368.976164E-3	-400.000000E-3	220.756197E-3	104.599905E-3	-400.000000E-3
84.371376E-3	5.266523E-3	11.820126E-3	-368.969536E-3	-400.000000E-3	220.750999E-3	104.599714E-3	-400.000000E-3
84.372520E-3	5.260420E-3	11.808109E-3	-368.925858E-3	-400.000000E-3	220.787334E-3	104.639959E-3	-400.000000E-3
84.369326E-3	5.275726E-3	11.807966E-3	-368.913937E-3	-400.000000E-3	220.796347E-3	104.650164E-3	-400.000000E-3
84.366226E-3	5.272293E-3	11.842680E-3	-368.925667E-3	-400.000000E-3	220.781851E-3	104.638624E-3	-400.000000E-3
84.363365E-3	5.288982E-3	11.881447E-3	-368.923998E-3	-400.000000E-3	220.783520E-3	104.640675E-3	-400.000000E-3
84.359932E-3	5.328941E-3	11.892939E-3	-368.904877E-3	-400.000000E-3	220.794821E-3	104.657221E-3	-400.000000E-3
84.357882E-3	5.346203E-3	11.895704E-3	-368.899107E-3	-400.000000E-3	220.794821E-3	104.657078E-3	-400.000000E-3
84.356976E-3	5.361176E-3	11.942339E-3	-368.891764E-3	-400.000000E-3	220.798969E-3	104.656219E-3	-400.000000E-3
84.357309E-3	5.354118E-3	11.985111E-3	-368.856144E-3	-400.000000E-3	220.824289E-3	104.676676E-3	-400.000000E-3
84.356976E-3	5.342817E-3	12.012911E-3	-368.822336E-3	-400.000000E-3	220.849133E-3	104.702282E-3	-400.000000E-3
84.358549E-3	5.358076E-3	12.038088E-3	-368.814039E-3	-400.000000E-3	220.852613E-3	104.712248E-3	-400.000000E-3
84.359837E-3	5.371904E-3	12.053108E-3	-368.812752E-3	-400.000000E-3	220.853281E-3	104.710293E-3	-400.000000E-3
84.358644E-3	5.386925E-3	12.061357E-3	-368.783855E-3	-400.000000E-3	220.883608E-3	104.730892E-3	-400.000000E-3
84.360123E-3	5.382252E-3	12.059021E-3	-368.787146E-3	-400.000000E-3	220.874214E-3	104.717684E-3	-400.000000E-3
84.360552E-3	5.379581E-3	12.067413E-3	-368.797588E-3	-400.000000E-3	220.861387E-3	104.702044E-3	-400.000000E-3
84.361696E-3	5.371189E-3	12.075090E-3	-368.787003E-3	-400.000000E-3	220.866299E-3	104.710722E-3	-400.000000E-3
84.362268E-3	5.381012E-3	12.093687E-3	-368.751192E-3	-400.000000E-3	220.893288E-3	104.746628E-3	-400.000000E-3
84.364605E-3	5.381489E-3	12.102747E-3	-368.725204E-3	-400.000000E-3	220.914507E-3	104.769802E-3	-400.000000E-3
84.367847E-3	5.378628E-3	12.107897E-3	-368.733835E-3	-400.000000E-3	220.901632E-3	104.755449E-3	-400.000000E-3
84.371424E-3	5.375910E-3	12.141848E-3	-368.699169E-3	-400.000000E-3	220.926332E-3	104.781055E-3	-400.000000E-3
84.371424E-3	5.381346E-3	12.178230E-3	-368.657923E-3	-400.000000E-3	220.954132E-3	104.810143E-3	-400.000000E-3
84.368277E-3	5.403900E-3	12.207890E-3	-368.635178E-3	-400.000000E-3	220.971346E-3	104.827452E-3	-400.000000E-3
84.364462E-3	5.379438E-3	12.204409E-3	-368.605661E-3	-400.000000E-3	220.985222E-3	104.844475E-3	-400.000000E-3
84.360981E-3	5.359173E-3	12.184095E-3	-368.599892E-3	-400.000000E-3	220.982265E-3	104.843760E-3	-400.000000E-3
84.359074E-3	5.357456E-3	12.172270E-3	-368.612003E-3	-400.000000E-3	220.962811E-3	104.826975E-3	-400.000000E-3
84.356022E-3	5.360270E-3	12.163591E-3	-368.622112E-3	-400.000000E-3	220.948410E-3	104.812050E-3	-400.000000E-3
84.355164E-3	5.350924E-3	12.138224E-3	-368.583536E-3	-400.000000E-3	220.981264E-3	104.845572E-3	-400.000000E-3
84.355927E-3	5.349827E-3	12.134457E-3	-368.548679E-3	-400.000000E-3	221.015596E-3	104.881191E-3	-400.000000E-3
84.354782E-3	5.338192E-3	12.125206E-3	-368.547773E-3	-400.000000E-3	221.015644E-3	104.880238E-3	-400.000000E-3
84.351492E-3	5.328989E-3	12.107563E-3	-368.550873E-3	-400.000000E-3	221.002150E-3	104.870129E-3	-400.000000E-3
84.350109E-3	5.331659E-3	12.106371E-3	-368.582392E-3	-400.000000E-3	220.963287E-3	104.833508E-3	-400.000000E-3
84.349060E-3	5.330467E-3	12.111521E-3	-368.548918E-3	-400.000000E-3	220.989609E-3	104.866219E-3	-400.000000E-3
84.348488E-3	5.322504E-3	12.107754E-3	-368.516254E-3	-400.000000E-3	221.020746E-3	104.898691E-3	-400.000000E-3
84.347963E-3	5.322886E-3	12.117672E-3	-368.529129E-3	-400.000000E-3	221.003008E-3	104.877996E-3	-400.000000E-3
84.347582E-3	5.311489E-3	12.129068E-3	-368.545818E-3	-400.000000E-3	220.979786E-3	104.849482E-3	-400.000000E-3
84.343624E-3	5.300426E-3	12.113380E-3	-368.475962E-3	-400.000000E-3	221.043253E-3	104.907036E-3	-400.000000E-3
84.340858E-3	5.289507E-3	12.094545E-3	-368.446255E-3	-400.000000E-3	221.066904E-3	104.932547E-3	-400.000000E-3
84.340429E-3	5.281305E-3	12.080097E-3	-368.472910E-3	-400.000000E-3	221.033144E-3	104.904938E-3	-400.000000E-3
84.340715E-3	5.284405E-3	12.068653E-3	-368.475533E-3	-400.000000E-3	221.020412E-3	104.899883E-3	-400.000000E-3
84.338379E-3	5.281830E-3	12.044334E-3	-368.463087E-3	-400.000000E-3	221.027184E-3	104.909372E-3	-400.000000E-3
84.335184E-3	5.290174E-3	12.018156E-3	-368.469334E-3	-400.000000E-3	221.022367E-3	104.904366E-3	-400.000000E-3
84.334373E-3	5.287886E-3	12.011385E-3	-368.476629E-3	-400.000000E-3	221.014118E-3	104.894781E-3	-400.000000E-3
84.336233E-3	5.291033E-3	12.006187E-3	-368.481922E-3	-400.000000E-3	221.012878E-3	104.888058E-3	-400.000000E-3
84.337902E-3	5.282402E-3	11.986876E-3	-368.469286E-3	-400.000000E-3	221.028900E-3	104.900312E-3	-400.000000E-3
84.341812E-3	5.266333E-3	11.956263E-3	-368.464470E-3	-400.000000E-3	221.037865E-3	104.905081E-3	-400.000000E-3
84.342957E-3	5.255413E-3	11.950636E-3	-368.463564E-3	-400.000000E-3	221.039200E-3	104.905891E-3	-400.000000E-3
84.343004E-3	5.249166E-3	11.954832E-3	-368.500566E-3	-400.000000E-3	221.003580E-3	104.873991E-3	-400.000000E-3
84.345388E-3	5.255842E-3	11.958742E-3	-368.526506E-3	-400.000000E-3	220.972013E-3	104.847145E-3	-400.000000E-3
84.346962E-3	5.254936E-3	11.968422E-3	-368.506861E-3	-400.000000E-3	220.986080E-3	104.860592E-3	-400.000000E-3
84.348536E-3	5.254173E-3	11.978340E-3	-368.480062E-3	-400.000000E-3	221.014214E-3	104.887152E-3	-400.000000E-3
84.348726E-3	5.242205E-3	11.970377E-3	-368.461132E-3	-400.000000E-3	221.036863E-3	104.902315E-3	-400.000000E-3
84.348106E-3	5.238390E-3	11.953974E-3	-368.442345E-3	-400.000000E-3	221.060181E-3	104.919386E-3	-400.000000E-3
84.348488E-3	5.242968E-3	11.958504E-3	-368.433619E-3	-400.000000E-3	221.070814E-3	104.930162E-3	-400.000000E-3
84.349442E-3	5.248737E-3	11.972046E-3	-368.422794E-3	-400.000000E-3	221.082211E-3	104.944277E-3	-400.000000E-3
84.351587E-3	5.232477E-3	11.970329E-3	-368.420458E-3	-400.000000E-3	221.087027E-3	104.948187E-3	-400.000000E-3
84.352446E-3	5.223656E-3	11.969709E-3	-368.413687E-3	-400.000000E-3	221.091127E-3	104.948854E-3	-400.000000E-3
84.353685E-3	5.207872E-3	11.962938E-3	-368.383503E-3	-400.000000E-3	221.114588E-3	104.971075E-3	-400.000000E-3
84.353971E-3	5.207634E-3	11.954212E-3	-368.344498E-3	-400.000000E-3	221.145964E-3	104.997492E-3	-400.000000E-3
84.356451E-3	5.217838E-3	11.964989E-3	-368.316936E-3	-400.000000E-3	221.169043E-3	105.018759E-3	-400.000000E-3
84.356022E-3	5.221176E-3	11.977482E-3	-368.310118E-3	-400.000000E-3	221.175241E-3	105.021095E-3	-400.000000E-3
84.356022E-3	5.221558E-3	11.983776E-3	-368.310308E-3	-400.000000E-3	221.179962E-3	105.017948E-3	-400.000000E-3
84.356833E-3	5.211258E-3	11.968184E-3	-368.317270E-3	-400.000000E-3	221.174526E-3	105.006552E-3	-400.000000E-3
84.354687E-3	5.214500E-3	11.969757E-3	-368.314266E-3	-400.000000E-3	221.176958E-3	105.008411E-3	-400.000000E-3
84.351730E-3	5.207729E-3	11.968613E-3	-368.309736E-3	-400.000000E-3	221.181679E-3	105.018377E-3	-400.000000E-3
84.350157E-3	5.197668E-3	11.963987E-3	-368.299818E-3	-400.000000E-3	221.186161E-3	105.023861E-3	-400.000000E-3
84.349203E-3	5.199051E-3	11.949730E-3	-368.286657E-3	-400.000000E-3	221.197701E-3	105.030441E-3	-400.000000E-3
84.349108E-3	5.205679E-3	11.938238E-3	-368.271494E-3	-400.000000E-3	221.213531E-3	105.045033E-3	-400.000000E-3
84.350967E-3	5.218506E-3	11.956263E-3	-368.251371E-3	-400.000000E-3	221.235704E-3	105.070400E-3	-400.000000E-3
84.351063E-3	5.213976E-3	11.972809E-3	-368.220329E-3	-400.000000E-3	221.266794E-3	105.101919E-3	-400.000000E-3
84.352684E-3	5.221415E-3	11.986923E-3	-368.212366E-3	-400.000000E-3	221.271610E-3	105.107880E-3	-400.000000E-3
84.353161E-3	5.221605E-3	12.000751E-3	-368.199587E-3	-400.000000E-3	221.281052E-3	105.116415E-3	-400.000000E-3
84.350777E-3	5.211782E-3	12.012148E-3	-368.197966E-3	-400.000000E-3	221.278858E-3	105.113888E-3	-400.000000E-3
84.348154E-3	5.192232E-3	12.027740E-3	-368.185854E-3	-400.000000E-3	221.294308E-3	105.126810E-3	-400.000000E-3
84.347677E-3	5.170965E-3	12.012053E-3	-368.173218E-3	-400.000000E-3	221.306992E-3	105.135918E-3	-400.000000E-3
84.343815E-3	5.173588E-3	12.011671E-3	-368.158674E-3	-400.000000E-3	221.312809E-3	105.140591E-3	-400.000000E-3
84.340286E-3	5.176258E-3	12.013865E-3	-368.176365E-3	-400.000000E-3	221.284533E-3	105.114985E-3	-400.000000E-3
84.340525E-3	5.170774E-3	12.005711E-3	-368.174124E-3	-400.000000E-3	221.284580E-3	105.110455E-3	-400.000000E-3
84.341812E-3	5.161238E-3	11.962795E-3	-368.147945E-3	-400.000000E-3	221.307325E-3	105.130005E-3	-400.000000E-3
84.342241E-3	5.158567E-3	11.937666E-3	-368.177128E-3	-400.000000E-3	221.273565E-3	105.098629E-3	-400.000000E-3
84.343004E-3	5.165863E-3	11.936665E-3	-368.174553E-3	-400.000000E-3	221.272516E-3	105.100584E-3	-400.000000E-3
84.346294E-3	5.181885E-3	11.928606E-3	-368.165731E-3	-400.000000E-3	221.277952E-3	105.105066E-3	-400.000000E-3
84.349012E-3	5.208826E-3	11.928511E-3	-368.199158E-3	-400.000000E-3	221.244907E-3	105.069447E-3	-400.000000E-3
84.348631E-3	5.187464E-3	11.896324E-3	-368.257713E-3	-400.000000E-3	221.175528E-3	105.005455E-3	-400.000000E-3
84.349775E-3	5.156565E-3	11.859131E-3	-368.255901E-3	-400.000000E-3	221.165609E-3	105.000401E-3	-400.000000E-3
84.350824E-3	5.171013E-3	11.845779E-3	-368.196678E-3	-400.000000E-3	221.223879E-3	105.057287E-3	-400.000000E-3
84.348917E-3	5.172443E-3	11.820745E-3	-368.205547E-3	-400.000000E-3	221.217203E-3	105.045319E-3	-400.000000E-3
84.344912E-3	5.173397E-3	11.810112E-3	-368.238926E-3	-400.000000E-3	221.183014E-3	105.009031E-3	-400.000000E-3
